timestamp,market_ts,market_slug,side,price,size,inventory_after,cvd_skew,signal_type
2026-04-10T18:46:06.662870,1775821500,btc-updown-5m-1775821500,SELL,0.73,10,-10,-0.05,STRONG_BEAR
2026-04-10T18:46:27.905679,1775821500,btc-updown-5m-1775821500,BUY,0.76,10,0,-0.05,STRONG_BEAR
2026-04-10T18:46:38.543880,1775821500,btc-updown-5m-1775821500,SELL,0.7,10,-10,-0.05,STRONG_BEAR
2026-04-10T18:46:59.771857,1775821500,btc-updown-5m-1775821500,BUY,0.74,10,0,-0.05,STRONG_BEAR
2026-04-10T18:47:10.416151,1775821500,btc-updown-5m-1775821500,SELL,0.67,10,-10,-0.05,STRONG_BEAR
2026-04-10T18:47:31.704872,1775821500,btc-updown-5m-1775821500,BUY,0.7,10,0,-0.05,STRONG_BEAR
2026-04-10T18:47:42.339707,1775821500,btc-updown-5m-1775821500,SELL,0.68,10,-10,-0.05,STRONG_BEAR
2026-04-10T18:48:14.185200,1775821500,btc-updown-5m-1775821500,SELL,0.84,10,-20,-0.05,STRONG_BEAR
2026-04-10T18:50:01.986603,1775821500,btc-updown-5m-1775821500,SETTLE,1.0,20,0,0.0,UP
2026-04-10T18:50:23.710081,1775821800,btc-updown-5m-1775821800,BUY,0.78,10,10,0.05,STRONG_BULL
2026-04-10T18:50:44.950240,1775821800,btc-updown-5m-1775821800,SELL,0.74,10,0,0.05,STRONG_BULL
2026-04-10T18:51:06.205656,1775821800,btc-updown-5m-1775821800,BUY,0.74,10,10,0.05,STRONG_BULL
2026-04-10T18:51:16.847703,1775821800,btc-updown-5m-1775821800,SELL,0.75,10,0,0.05,STRONG_BULL
2026-04-10T18:51:38.080690,1775821800,btc-updown-5m-1775821800,BUY,0.73,10,10,0.05,STRONG_BULL
2026-04-10T18:51:48.711004,1775821800,btc-updown-5m-1775821800,SELL,0.73,10,0,0.05,STRONG_BULL
2026-04-10T18:52:09.940850,1775821800,btc-updown-5m-1775821800,BUY,0.77,10,10,0.05,STRONG_BULL
2026-04-10T18:52:41.814769,1775821800,btc-updown-5m-1775821800,SELL,0.76,10,0,0.05,STRONG_BULL
2026-04-10T18:53:03.068868,1775821800,btc-updown-5m-1775821800,BUY,0.81,10,10,0.05,STRONG_BULL
2026-04-10T18:53:45.542199,1775821800,btc-updown-5m-1775821800,BUY,0.56,10,20,0.05,BULLISH_DIV
2026-04-10T18:55:01.562518,1775821800,btc-updown-5m-1775821800,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T18:55:23.264775,1775822100,btc-updown-5m-1775822100,BUY,0.76,10,10,0.05,BULLISH_DIV
2026-04-10T18:55:55.110884,1775822100,btc-updown-5m-1775822100,BUY,0.73,10,20,0.05,BULLISH_DIV
2026-04-10T18:56:48.216796,1775822100,btc-updown-5m-1775822100,SELL,0.59,10,10,0.05,BULLISH_DIV
2026-04-10T18:56:58.869956,1775822100,btc-updown-5m-1775822100,BUY,0.58,10,20,0.05,BULLISH_DIV
2026-04-10T18:58:34.427960,1775822100,btc-updown-5m-1775822100,SELL,0.46,10,10,-0.05,STRONG_BEAR
2026-04-10T18:59:06.271524,1775822100,btc-updown-5m-1775822100,BUY,0.45,10,20,-0.05,STRONG_BEAR
2026-04-10T18:59:16.905894,1775822100,btc-updown-5m-1775822100,SELL,0.45,10,10,-0.05,STRONG_BEAR
2026-04-10T19:00:00.985670,1775822100,btc-updown-5m-1775822100,SETTLE,0.0,10,0,0.0,DOWN
2026-04-10T19:00:22.665868,1775822400,btc-updown-5m-1775822400,BUY,0.65,10,10,-0.05,STRONG_BEAR
2026-04-10T19:00:43.891740,1775822400,btc-updown-5m-1775822400,SELL,0.6,10,0,-0.05,STRONG_BEAR
2026-04-10T19:01:05.139111,1775822400,btc-updown-5m-1775822400,BUY,0.73,10,10,-0.01,BEARISH
2026-04-10T19:01:15.788625,1775822400,btc-updown-5m-1775822400,SELL,0.65,10,0,-0.05,STRONG_BEAR
2026-04-10T19:01:37.074339,1775822400,btc-updown-5m-1775822400,BUY,0.73,10,10,0.0,NEUTRAL
2026-04-10T19:01:47.686906,1775822400,btc-updown-5m-1775822400,SELL,0.67,10,0,-0.01,BEARISH
2026-04-10T19:02:19.547817,1775822400,btc-updown-5m-1775822400,SELL,0.73,10,-10,0.0,NEUTRAL
2026-04-10T19:02:51.395195,1775822400,btc-updown-5m-1775822400,BUY,0.85,10,0,0.0,NEUTRAL
2026-04-10T19:03:02.011634,1775822400,btc-updown-5m-1775822400,SELL,0.8,10,-10,-0.05,BEARISH_DIV
2026-04-10T19:05:00.398221,1775822400,btc-updown-5m-1775822400,SETTLE,1.0,10,0,0.0,UP
2026-04-10T19:05:22.051044,1775822700,btc-updown-5m-1775822700,SELL,0.83,10,-10,0.05,STRONG_BULL
2026-04-10T19:05:53.889597,1775822700,btc-updown-5m-1775822700,BUY,0.85,10,0,0.05,STRONG_BULL
2026-04-10T19:06:46.998121,1775822700,btc-updown-5m-1775822700,BUY,0.69,10,10,0.05,STRONG_BULL
2026-04-10T19:07:18.859846,1775822700,btc-updown-5m-1775822700,SELL,0.68,10,0,0.05,STRONG_BULL
2026-04-10T19:07:29.487879,1775822700,btc-updown-5m-1775822700,BUY,0.69,10,10,0.05,STRONG_BULL
2026-04-10T19:08:01.327020,1775822700,btc-updown-5m-1775822700,BUY,0.53,10,20,0.0,NEUTRAL
2026-04-10T19:08:22.574660,1775822700,btc-updown-5m-1775822700,SELL,0.46,10,10,-0.05,STRONG_BEAR
2026-04-10T19:08:43.853466,1775822700,btc-updown-5m-1775822700,BUY,0.44,10,20,-0.05,STRONG_BEAR
2026-04-10T19:09:05.104628,1775822700,btc-updown-5m-1775822700,SELL,0.46,10,10,-0.05,STRONG_BEAR
2026-04-10T19:09:15.739827,1775822700,btc-updown-5m-1775822700,BUY,0.44,10,20,-0.05,STRONG_BEAR
2026-04-10T19:10:02.457854,1775822700,btc-updown-5m-1775822700,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T19:10:24.129455,1775823000,btc-updown-5m-1775823000,BUY,0.61,10,10,-0.05,STRONG_BEAR
2026-04-10T19:10:55.971584,1775823000,btc-updown-5m-1775823000,SELL,0.61,10,0,-0.05,STRONG_BEAR
2026-04-10T19:11:06.612488,1775823000,btc-updown-5m-1775823000,BUY,0.63,10,10,-0.05,STRONG_BEAR
2026-04-10T19:11:27.866949,1775823000,btc-updown-5m-1775823000,SELL,0.66,10,0,-0.01,BEARISH
2026-04-10T19:11:38.502887,1775823000,btc-updown-5m-1775823000,BUY,0.69,10,10,-0.01,BEARISH
2026-04-10T19:12:10.327565,1775823000,btc-updown-5m-1775823000,BUY,0.53,10,20,-0.05,STRONG_BEAR
2026-04-10T19:12:42.197736,1775823000,btc-updown-5m-1775823000,SELL,0.5,10,10,-0.05,STRONG_BEAR
2026-04-10T19:12:52.832468,1775823000,btc-updown-5m-1775823000,BUY,0.51,10,20,-0.05,STRONG_BEAR
2026-04-10T19:13:24.757469,1775823000,btc-updown-5m-1775823000,SELL,0.51,10,10,-0.05,STRONG_BEAR
2026-04-10T19:13:35.382439,1775823000,btc-updown-5m-1775823000,BUY,0.49,10,20,-0.05,STRONG_BEAR
2026-04-10T19:15:02.131292,1775823000,btc-updown-5m-1775823000,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T19:15:23.832922,1775823300,btc-updown-5m-1775823300,SELL,0.81,10,-10,-0.01,BEARISH
2026-04-10T19:15:34.459078,1775823300,btc-updown-5m-1775823300,BUY,0.83,10,0,0.0,NEUTRAL
2026-04-10T19:16:27.597829,1775823300,btc-updown-5m-1775823300,SELL,0.83,10,-10,-0.01,BEARISH
2026-04-10T19:16:38.292034,1775823300,btc-updown-5m-1775823300,BUY,0.78,10,0,-0.05,STRONG_BEAR
2026-04-10T19:17:20.878121,1775823300,btc-updown-5m-1775823300,BUY,0.82,10,10,0.0,NEUTRAL
2026-04-10T19:18:14.107092,1775823300,btc-updown-5m-1775823300,BUY,0.78,10,20,-0.01,BEARISH
2026-04-10T19:18:35.366519,1775823300,btc-updown-5m-1775823300,SELL,0.58,10,10,-0.05,STRONG_BEAR
2026-04-10T19:19:07.279123,1775823300,btc-updown-5m-1775823300,SELL,0.91,10,0,-0.05,BEARISH_DIV
2026-04-10T19:20:22.214870,1775823600,btc-updown-5m-1775823600,BUY,0.66,10,10,-0.05,BEARISH_DIV
2026-04-10T19:20:33.794153,1775823600,btc-updown-5m-1775823600,SELL,0.67,10,0,-0.05,BEARISH_DIV
2026-04-10T19:21:05.619683,1775823600,btc-updown-5m-1775823600,BUY,0.84,10,10,0.05,STRONG_BULL
2026-04-10T19:21:16.214325,1775823600,btc-updown-5m-1775823600,SELL,0.86,10,0,0.05,STRONG_BULL
2026-04-10T19:23:04.734467,1775823600,btc-updown-5m-1775823600,BUY,0.98,10,10,0.05,STRONG_BULL
2026-04-10T19:23:36.683824,1775823600,btc-updown-5m-1775823600,BUY,0.98,10,20,0.05,STRONG_BULL
2026-04-10T19:25:00.726341,1775823600,btc-updown-5m-1775823600,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T19:25:22.446245,1775823900,btc-updown-5m-1775823900,BUY,0.77,10,10,0.05,BULLISH_DIV
2026-04-10T19:25:33.091523,1775823900,btc-updown-5m-1775823900,SELL,0.79,10,0,0.05,BULLISH_DIV
2026-04-10T19:25:54.374019,1775823900,btc-updown-5m-1775823900,BUY,0.77,10,10,0.05,BULLISH_DIV
2026-04-10T19:26:26.246393,1775823900,btc-updown-5m-1775823900,SELL,0.62,10,0,0.05,BULLISH_DIV
2026-04-10T19:26:47.526500,1775823900,btc-updown-5m-1775823900,BUY,0.65,10,10,0.05,BULLISH_DIV
2026-04-10T19:27:19.402118,1775823900,btc-updown-5m-1775823900,BUY,0.45,10,20,-0.05,STRONG_BEAR
2026-04-10T19:27:30.026821,1775823900,btc-updown-5m-1775823900,SELL,0.46,10,10,-0.05,STRONG_BEAR
2026-04-10T19:28:01.964209,1775823900,btc-updown-5m-1775823900,BUY,0.46,10,20,-0.05,STRONG_BEAR
2026-04-10T19:28:33.838594,1775823900,btc-updown-5m-1775823900,SELL,0.46,10,10,-0.05,STRONG_BEAR
2026-04-10T19:28:55.111582,1775823900,btc-updown-5m-1775823900,BUY,0.45,10,20,-0.05,STRONG_BEAR
2026-04-10T19:30:00.743084,1775823900,btc-updown-5m-1775823900,SETTLE,1.0,20,0,0.0,UP
2026-04-10T19:30:22.502400,1775824200,btc-updown-5m-1775824200,BUY,0.78,10,10,0.05,STRONG_BULL
2026-04-10T19:30:33.130102,1775824200,btc-updown-5m-1775824200,SELL,0.62,10,0,-0.05,STRONG_BEAR
2026-04-10T19:31:05.050809,1775824200,btc-updown-5m-1775824200,BUY,0.96,10,10,0.05,STRONG_BULL
2026-04-10T19:31:26.359003,1775824200,btc-updown-5m-1775824200,SELL,0.93,10,0,0.05,STRONG_BULL
2026-04-10T19:32:30.112699,1775824200,btc-updown-5m-1775824200,BUY,0.98,10,10,0.05,STRONG_BULL
2026-04-10T19:35:02.224592,1775824200,btc-updown-5m-1775824200,SETTLE,1.0,10,0,0.0,UP
2026-04-10T19:35:24.007236,1775824500,btc-updown-5m-1775824500,SELL,0.76,10,-10,0.05,STRONG_BULL
2026-04-10T19:36:06.568399,1775824500,btc-updown-5m-1775824500,BUY,0.72,10,0,0.01,BULLISH
2026-04-10T19:36:17.224446,1775824500,btc-updown-5m-1775824500,SELL,0.72,10,-10,0.05,BULLISH_DIV
2026-04-10T19:36:38.461730,1775824500,btc-updown-5m-1775824500,BUY,0.67,10,0,0.05,BULLISH_DIV
2026-04-10T19:37:10.302703,1775824500,btc-updown-5m-1775824500,BUY,0.62,10,10,0.05,BULLISH_DIV
2026-04-10T19:37:42.184080,1775824500,btc-updown-5m-1775824500,BUY,0.57,10,20,0.05,BULLISH_DIV
2026-04-10T19:38:14.104020,1775824500,btc-updown-5m-1775824500,SELL,0.54,10,10,0.05,BULLISH_DIV
2026-04-10T19:38:24.722079,1775824500,btc-updown-5m-1775824500,BUY,0.53,10,20,0.05,BULLISH_DIV
2026-04-10T19:40:00.243612,1775824500,btc-updown-5m-1775824500,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T19:40:32.596032,1775824800,btc-updown-5m-1775824800,SELL,0.79,10,-10,0.0,NEUTRAL
2026-04-10T19:41:04.556282,1775824800,btc-updown-5m-1775824800,SELL,0.88,10,-20,0.0,NEUTRAL
2026-04-10T19:41:25.812202,1775824800,btc-updown-5m-1775824800,BUY,0.98,10,-10,0.05,STRONG_BULL
2026-04-10T19:42:08.345214,1775824800,btc-updown-5m-1775824800,BUY,0.92,10,0,0.05,STRONG_BULL
2026-04-10T19:42:18.972278,1775824800,btc-updown-5m-1775824800,SELL,0.93,10,-10,0.05,STRONG_BULL
2026-04-10T19:43:01.466369,1775824800,btc-updown-5m-1775824800,SELL,0.97,10,-20,0.05,STRONG_BULL
2026-04-10T19:43:43.939162,1775824800,btc-updown-5m-1775824800,BUY,0.98,10,-10,0.05,STRONG_BULL
2026-04-10T19:45:00.128873,1775824800,btc-updown-5m-1775824800,SETTLE,1.0,10,0,0.0,UP
2026-04-10T19:45:21.900352,1775825100,btc-updown-5m-1775825100,SELL,0.76,10,-10,0.01,BULLISH
2026-04-10T19:45:32.524969,1775825100,btc-updown-5m-1775825100,BUY,0.77,10,0,0.01,BULLISH
2026-04-10T19:46:04.411929,1775825100,btc-updown-5m-1775825100,BUY,0.73,10,10,0.0,NEUTRAL
2026-04-10T19:46:15.069798,1775825100,btc-updown-5m-1775825100,SELL,0.78,10,0,0.05,BULLISH_DIV
2026-04-10T19:46:47.006951,1775825100,btc-updown-5m-1775825100,BUY,0.82,10,10,0.0,NEUTRAL
2026-04-10T19:47:18.883586,1775825100,btc-updown-5m-1775825100,BUY,0.57,10,20,-0.05,STRONG_BEAR
2026-04-10T19:47:29.499491,1775825100,btc-updown-5m-1775825100,SELL,0.58,10,10,-0.05,STRONG_BEAR
2026-04-10T19:48:01.352738,1775825100,btc-updown-5m-1775825100,SELL,0.75,10,0,-0.05,STRONG_BEAR
2026-04-10T19:48:33.233648,1775825100,btc-updown-5m-1775825100,BUY,0.9,10,10,0.0,NEUTRAL
2026-04-10T19:48:54.449298,1775825100,btc-updown-5m-1775825100,SELL,0.84,10,0,0.0,NEUTRAL
2026-04-10T19:50:24.289236,1775825400,btc-updown-5m-1775825400,SELL,0.65,10,-10,-0.05,BEARISH_DIV
2026-04-10T19:50:34.896399,1775825400,btc-updown-5m-1775825400,BUY,0.66,10,0,-0.05,BEARISH_DIV
2026-04-10T19:51:06.759126,1775825400,btc-updown-5m-1775825400,BUY,0.58,10,10,-0.05,BEARISH_DIV
2026-04-10T19:51:17.406557,1775825400,btc-updown-5m-1775825400,SELL,0.63,10,0,0.0,NEUTRAL
2026-04-10T19:51:49.260050,1775825400,btc-updown-5m-1775825400,BUY,0.57,10,10,0.0,NEUTRAL
2026-04-10T19:52:21.161323,1775825400,btc-updown-5m-1775825400,SELL,0.52,10,0,0.0,NEUTRAL
2026-04-10T19:52:31.784478,1775825400,btc-updown-5m-1775825400,BUY,0.51,10,10,0.0,NEUTRAL
2026-04-10T19:52:53.052327,1775825400,btc-updown-5m-1775825400,SELL,0.51,10,0,-0.01,BEARISH
2026-04-10T19:53:03.673849,1775825400,btc-updown-5m-1775825400,BUY,0.5,10,10,-0.01,BEARISH
2026-04-10T19:53:46.176056,1775825400,btc-updown-5m-1775825400,BUY,0.42,10,20,-0.05,STRONG_BEAR
2026-04-10T19:55:01.667023,1775825400,btc-updown-5m-1775825400,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T19:55:23.428673,1775825700,btc-updown-5m-1775825700,SELL,0.68,10,-10,-0.05,STRONG_BEAR
2026-04-10T19:55:55.298594,1775825700,btc-updown-5m-1775825700,SELL,0.82,10,-20,-0.05,STRONG_BEAR
2026-04-10T19:57:09.697319,1775825700,btc-updown-5m-1775825700,BUY,0.87,10,-10,-0.05,STRONG_BEAR
2026-04-10T19:57:20.339640,1775825700,btc-updown-5m-1775825700,SELL,0.86,10,-20,-0.05,STRONG_BEAR
2026-04-10T19:57:52.208418,1775825700,btc-updown-5m-1775825700,BUY,0.87,10,-10,-0.05,STRONG_BEAR
2026-04-10T19:58:02.875357,1775825700,btc-updown-5m-1775825700,SELL,0.86,10,-20,-0.05,STRONG_BEAR
2026-04-10T19:59:17.340268,1775825700,btc-updown-5m-1775825700,BUY,0.97,10,-10,-0.01,BEARISH
2026-04-10T20:00:01.617929,1775825700,btc-updown-5m-1775825700,SETTLE,1.0,10,0,0.0,UP
2026-04-10T20:00:23.367637,1775826000,btc-updown-5m-1775826000,BUY,0.71,10,10,0.0,NEUTRAL
2026-04-10T20:00:44.596016,1775826000,btc-updown-5m-1775826000,SELL,0.6,10,0,-0.01,BEARISH
2026-04-10T20:01:05.855332,1775826000,btc-updown-5m-1775826000,BUY,0.56,10,10,-0.05,STRONG_BEAR
2026-04-10T20:01:59.071549,1775826000,btc-updown-5m-1775826000,SELL,0.54,10,0,-0.05,STRONG_BEAR
2026-04-10T20:02:30.959744,1775826000,btc-updown-5m-1775826000,SELL,0.59,10,-10,-0.05,STRONG_BEAR
2026-04-10T20:02:41.590719,1775826000,btc-updown-5m-1775826000,BUY,0.61,10,0,-0.05,STRONG_BEAR
2026-04-10T20:03:02.873388,1775826000,btc-updown-5m-1775826000,SELL,0.68,10,-10,-0.01,BEARISH
2026-04-10T20:03:13.497764,1775826000,btc-updown-5m-1775826000,BUY,0.72,10,0,-0.01,BEARISH
2026-04-10T20:03:45.412080,1775826000,btc-updown-5m-1775826000,BUY,0.67,10,10,-0.01,BEARISH
2026-04-10T20:04:17.236149,1775826000,btc-updown-5m-1775826000,BUY,0.52,10,20,0.0,NEUTRAL
2026-04-10T20:05:01.481988,1775826000,btc-updown-5m-1775826000,SETTLE,0.0,20,0,0.0,DOWN
2026-04-10T20:05:23.250620,1775826300,btc-updown-5m-1775826300,BUY,0.81,10,10,0.05,BULLISH_DIV
2026-04-10T20:05:44.548329,1775826300,btc-updown-5m-1775826300,SELL,0.71,10,0,0.0,NEUTRAL
2026-04-10T20:06:16.416405,1775826300,btc-updown-5m-1775826300,SELL,0.84,10,-10,0.01,BULLISH
2026-04-10T20:06:27.035821,1775826300,btc-updown-5m-1775826300,BUY,0.82,10,0,0.01,BULLISH
2026-04-10T20:06:48.298710,1775826300,btc-updown-5m-1775826300,SELL,0.78,10,-10,0.01,BULLISH
2026-04-10T20:06:58.917959,1775826300,btc-updown-5m-1775826300,BUY,0.86,10,0,0.05,STRONG_BULL
2026-04-10T20:07:31.137551,1775826300,btc-updown-5m-1775826300,SELL,0.75,10,-10,0.0,NEUTRAL
2026-04-10T20:08:02.990919,1775826300,btc-updown-5m-1775826300,SELL,0.89,10,-20,0.0,NEUTRAL
2026-04-10T20:09:06.767252,1775826300,btc-updown-5m-1775826300,BUY,0.98,10,-10,0.01,BULLISH
2026-04-10T20:10:01.587204,1775826300,btc-updown-5m-1775826300,SETTLE,1.0,10,0,0.0,UP
2026-04-10T20:10:23.318755,1775826600,btc-updown-5m-1775826600,SELL,0.74,10,-10,0.01,BULLISH
2026-04-10T20:10:55.188191,1775826600,btc-updown-5m-1775826600,SELL,0.81,10,-20,0.01,BULLISH
2026-04-10T20:11:05.819828,1775826600,btc-updown-5m-1775826600,BUY,0.9,10,-10,0.05,STRONG_BULL
2026-04-10T20:11:37.669826,1775826600,btc-updown-5m-1775826600,BUY,0.73,10,0,0.01,BULLISH
2026-04-10T20:11:58.913842,1775826600,btc-updown-5m-1775826600,SELL,0.73,10,-10,0.01,BULLISH
2026-04-10T20:12:30.808519,1775826600,btc-updown-5m-1775826600,SELL,0.95,10,-20,0.05,STRONG_BULL
2026-04-10T20:13:13.252342,1775826600,btc-updown-5m-1775826600,BUY,0.95,10,-10,0.01,BULLISH
2026-04-10T20:13:45.118060,1775826600,btc-updown-5m-1775826600,BUY,0.73,10,0,0.0,NEUTRAL
2026-04-10T20:13:55.748056,1775826600,btc-updown-5m-1775826600,SELL,0.7,10,-10,0.0,NEUTRAL
2026-04-10T20:14:17.026262,1775826600,btc-updown-5m-1775826600,BUY,0.7,10,0,0.0,NEUTRAL
2026-04-10T20:15:33.637959,1775826900,btc-updown-5m-1775826900,SELL,0.78,10,-10,0.01,BULLISH
2026-04-10T20:15:44.291637,1775826900,btc-updown-5m-1775826900,BUY,0.75,10,0,0.0,NEUTRAL
2026-04-10T20:16:16.156732,1775826900,btc-updown-5m-1775826900,BUY,0.69,10,10,0.05,BULLISH_DIV
2026-04-10T20:16:26.771327,1775826900,btc-updown-5m-1775826900,SELL,0.66,10,0,0.05,BULLISH_DIV
2026-04-10T20:16:48.037597,1775826900,btc-updown-5m-1775826900,BUY,0.69,10,10,0.0,NEUTRAL
2026-04-10T20:17:09.295141,1775826900,btc-updown-5m-1775826900,SELL,0.63,10,0,0.05,BULLISH_DIV
2026-04-10T20:17:41.210748,1775826900,btc-updown-5m-1775826900,BUY,0.58,10,10,-0.05,STRONG_BEAR
2026-04-10T20:17:51.839306,1775826900,btc-updown-5m-1775826900,SELL,0.7,10,0,0.05,BULLISH_DIV
2026-04-10T20:18:23.667454,1775826900,btc-updown-5m-1775826900,BUY,0.61,10,10,-0.05,STRONG_BEAR
2026-04-10T20:18:44.917946,1775826900,btc-updown-5m-1775826900,SELL,0.63,10,0,0.0,NEUTRAL
2026-04-10T20:19:16.775134,1775826900,btc-updown-5m-1775826900,BUY,0.76,10,10,0.0,NEUTRAL
2026-04-10T20:20:02.066683,1775826900,btc-updown-5m-1775826900,SETTLE,1.0,10,0,0.0,UP
2026-04-10T20:20:34.374509,1775827200,btc-updown-5m-1775827200,SELL,0.74,10,-10,0.0,NEUTRAL
2026-04-10T20:20:56.051388,1775827200,btc-updown-5m-1775827200,BUY,0.77,10,0,0.01,BULLISH
2026-04-10T20:21:06.659943,1775827200,btc-updown-5m-1775827200,SELL,0.77,10,-10,0.01,BULLISH
